movimiento_id,buque_id,matricula,radar_id,muelle,tipo_carga,origen,fecha_ingreso,hora_ingreso,fecha_egreso,hora_egreso,tonelaje_declarado,velocidad_ingreso,velocidad_maxima_muelle,estado_despacho,timestamp_ingreso,timestamp_egreso,duracion_horas,exceso_velocidad_real,exceso_velocidad
MOV-01111,B-032,PIL-SANTA,R-08,MUELLE-C,MINERALES,HAMBURG,2023-09-27,21:21,2023-09-29,23:40,2561.03,18.2,15,PENDIENTE,2023-09-27 21:21:00,2023-09-29 23:40:00,50.31666666666667,3.1999999999999993,2.4499999999999993
MOV-01117,B-011,COSCO-TIGRE,R-03,MUELLE-C,ACEITE,SHANGHAI,2020-09-09,07:21,2020-09-10,22:33,4381.74,12.9,10,EN_REVISION,2020-09-09 07:21:00,2020-09-10 22:33:00,39.2,2.9000000000000004,2.4000000000000004
MOV-01119,B-028,PIL-SANTA,R-02,MUELLE-E,ACEITE,VALPARAISO,2022-03-13,11:46,2022-03-13,19:31,5643.15,16.2,12,DESPACHADO,2022-03-13 11:46:00,2022-03-13 19:31:00,7.75,4.199999999999999,3.599999999999998
MOV-01123,B-016,HAPAG-RIO,R-01,MUELLE-B,ACEITE,SAO PAULO,1900-01-01,01:52,2024-06-28,01:46,5806.3,15.1,12,EN_REVISION,1900-01-01 01:52:00,2024-06-28 01:46:00,1091255.9,3.0999999999999996,2.4999999999999982
MOV-01132,B-031,MSC-GENOVA,R-04,MUELLE-F,MAIZ,SANTA FE,2021-06-07,06:46,2021-06-08,04:43,5395.42,14.4,12,EN_REVISION,2021-06-07 06:46:00,2021-06-08 04:43:00,21.95,2.4000000000000004,1.799999999999999
MOV-01135,B-038,COSCO-TIGRE,R-05,MUELLE-F,GRANOS,SAO PAULO,2022-11-10,10:39,2022-11-11,04:46,4203.33,14.8,12,DESPACHADO,2022-11-10 10:39:00,2022-11-11 04:46:00,18.116666666666667,2.8000000000000007,2.1999999999999993
MOV-01141,B-022,ONE-PARANA,R-07,MUELLE-B,ACEITE,BUENOS AIRES,2021-06-12,00:00,2021-06-12,01:09,5128.97,13.1,12,PENDIENTE,2021-06-12 00:00:00,2021-06-12 01:09:00,1.15,1.0999999999999996,0.4999999999999982
MOV-01148,B-029,MAERSK-LIMA,R-04,MUELLE-B,MAIZ,VALPARAISO,2022-03-18,21:58,2022-03-19,11:09,5857.98,15.4,10,DESPACHADO,2022-03-18 21:58:00,2022-03-19 11:09:00,13.183333333333334,5.4,4.9
MOV-01150,B-013,CMA-ROSARIO,R-08,MUELLE-E,TRIGO,ROTTERDAM,1900-01-01,00:08,2020-03-27,08:53,7654.71,15.6,10,PENDIENTE,1900-01-01 00:08:00,2020-03-27 08:53:00,1053968.75,5.6,5.1
MOV-01154,B-035,MAERSK-PAMPAS,R-08,MUELLE-F,ACEITE,HAMBURG,2023-04-18,10:36,2023-04-19,00:00,4191.98,15.2,10,EN_REVISION,2023-04-18 10:36:00,2023-04-19 00:00:00,13.4,5.199999999999999,4.699999999999999
MOV-01156,B-024,ZIM-NORTE,R-06,MUELLE-D,HARINA,BUENOS AIRES,2022-07-26,20:09,2022-07-29,00:00,6627.78,13.5,12,DESPACHADO,2022-07-26 20:09:00,2022-07-29 00:00:00,51.85,1.5,0.8999999999999986
MOV-01157,B-034,CMA-ROSARIO,R-05,MUELLE-B,MINERALES,SANTA FE,2023-07-10,18:12,2023-07-12,00:29,4070.5,12.9,12,EN_REVISION,2023-07-10 18:12:00,2023-07-12 00:29:00,30.283333333333335,0.9000000000000004,0.29999999999999893
MOV-01165,B-020,MAERSK-PAMPAS,R-07,MUELLE-B,GRANOS,SAO PAULO,2020-04-23,06:05,2020-04-24,00:00,5159.21,10.8,10,PENDIENTE,2020-04-23 06:05:00,2020-04-24 00:00:00,17.916666666666668,0.8000000000000007,0.3000000000000007
MOV-01166,B-010,PIL-OESTE,R-07,MUELLE-A,ACEITE,BUENOS AIRES,2021-12-10,14:45,2021-12-13,18:05,5577.54,15.8,12,EN_REVISION,2021-12-10 14:45:00,2021-12-13 18:05:00,75.33333333333333,3.8000000000000007,3.1999999999999993
MOV-01167,B-035,PIL-OESTE,R-06,MUELLE-F,CONTENEDORES,VALPARAISO,2021-10-31,21:24,2021-11-01,18:23,3555.13,12.8,10,DESPACHADO,2021-10-31 21:24:00,2021-11-01 18:23:00,20.983333333333334,2.8000000000000007,2.3000000000000007
MOV-01170,B-035,COSCO-STAR,R-05,MUELLE-A,TRIGO,SANTA FE,2024-03-29,16:53,2024-03-31,09:22,3873.0,18.6,15,RECHAZADO,2024-03-29 16:53:00,2024-03-31 09:22:00,40.483333333333334,3.6000000000000014,2.8500000000000014
MOV-01171,B-037,YANG-ESTE,R-08,MUELLE-A,MAIZ,VALPARAISO,2020-06-25,00:58,2020-06-25,14:08,7750.98,12.2,10,EN_REVISION,2020-06-25 00:58:00,2020-06-25 14:08:00,13.166666666666666,2.1999999999999993,1.6999999999999993
MOV-01176,B-022,YANG-MING,R-07,MUELLE-C,CONTENEDORES,BUENOS AIRES,2023-09-01,00:15,2023-09-02,01:54,5888.26,15.8,12,RECHAZADO,2023-09-01 00:15:00,2023-09-02 01:54:00,25.65,3.8000000000000007,3.1999999999999993
MOV-01177,B-030,MSC-ALPHA,R-08,MUELLE-B,ACEITE,BUENOS AIRES,2022-03-21,18:43,2022-03-23,00:00,6508.01,15.0,12,EN_REVISION,2022-03-21 18:43:00,2022-03-23 00:00:00,29.283333333333335,3.0,2.3999999999999986
MOV-01179,B-010,MAERSK-LIMA,R-01,MUELLE-E,TRIGO,SHANGHAI,1900-01-01,04:10,2023-05-28,14:41,3745.37,19.7,10,PENDIENTE,1900-01-01 04:10:00,2023-05-28 14:41:00,1081738.5166666666,9.7,9.2
MOV-01180,B-014,YANGMING,R-08,MUELLE-D,MINERALES,SANTA FE,2021-09-28,09:25,2021-09-30,16:11,6227.97,11.0,10,DESPACHADO,2021-09-28 09:25:00,2021-09-30 16:11:00,54.766666666666666,1.0,0.5
MOV-01182,B-017,PIL-SANTA,R-07,MUELLE-D,CONTENEDORES,BUENOS AIRES,2023-05-12,23:47,2023-05-15,11:43,3290.84,17.6,12,DESPACHADO,2023-05-12 23:47:00,2023-05-15 11:43:00,59.93333333333333,5.600000000000001,5.0
MOV-01191,B-007,COSCO-STAR,R-03,MUELLE-A,TRIGO,VALPARAISO,2022-12-29,00:04,2022-12-29,01:03,4290.01,12.9,12,DESPACHADO,2022-12-29 00:04:00,2022-12-29 01:03:00,0.9833333333333333,0.9000000000000004,0.29999999999999893
MOV-01193,B-038,MSC-ALPHA,R-03,MUELLEC,CONTENEDORES,SANTA FE,2022-07-10,13:19,2022-07-12,15:57,3452.63,12.4,10,DESPACHADO,2022-07-10 13:19:00,2022-07-12 15:57:00,50.63333333333333,2.4000000000000004,1.9000000000000004
MOV-01197,B-008,YANG-MING,R-04,MUELLE-C,HARINA,MONTEVIDEO,2024-12-26,18:16,2024-12-28,05:53,6190.05,13.6,12,DESPACHADO,2024-12-26 18:16:00,2024-12-28 05:53:00,35.61666666666667,1.5999999999999996,0.9999999999999982
MOV-01200,B-027,MSC-GENOVA,R-07,MUELLE-D,CONTENEDORES,BUENOS AIRES,2022-04-26,07:47,2022-04-28,07:36,3274.43,16.2,15,DESPACHADO,2022-04-26 07:47:00,2022-04-28 07:36:00,47.81666666666667,1.1999999999999993,0.4499999999999993
MOV-01201,B-011,MSC-ALPHA,R-01,MUELLE-B,TRIGO,BUENOS AIRES,2021-01-18,15:10,2021-01-21,04:03,7531.65,13.8,10,RECHAZADO,2021-01-18 15:10:00,2021-01-21 04:03:00,60.88333333333333,3.8000000000000007,3.3000000000000007
MOV-01202,B-029,ONE-PLATA,R-05,MUELLE-B,GRANOS,SANTA FE,2020-10-06,08:25,2020-10-06,05:27,4783.15,14.4,12,DESPACHADO,2020-10-06 08:25:00,2020-10-06 05:27:00,-2.966666666666667,2.4000000000000004,1.799999999999999
MOV-01205,B-009,PIL-SANTA,R-06,MUELLE-E,HARINA,SANTA FE,2021-10-20,12:23,2021-10-21,09:36,6629.32,11.6,10,EN_REVISION,2021-10-20 12:23:00,2021-10-21 09:36:00,21.216666666666665,1.5999999999999996,1.0999999999999996
MOV-01208,B-025,ZIM-DELTA,R-06,MUELLE-B,HARINA,ROTTERDAM,2020-12-09,00:17,2020-12-09,12:59,4266.47,16.4,15,DESPACHADO,2020-12-09 00:17:00,2020-12-09 12:59:00,12.7,1.3999999999999986,0.6499999999999986
MOV-01212,B-008,YANG-MING,R-05,MUELLE-E,MINERALES,ROTTERDAM,2021-08-08,17:15,2021-08-10,00:00,7199.03,16.4,12,PENDIENTE,2021-08-08 17:15:00,2021-08-10 00:00:00,30.75,4.399999999999999,3.799999999999997
MOV-01221,B-034,HAPAG-RIO,R-08,MUELLE-C,CONTENEDORES,SAO PAULO,2024-09-14,13:05,2024-09-15,17:58,6342.69,15.5,12,EN_REVISION,2024-09-14 13:05:00,2024-09-15 17:58:00,28.883333333333333,3.5,2.8999999999999986
MOV-01222,B-005,MAERSK-LIMA,R-02,MUELLE-F,MAIZ,BUENOS AIRES,2023-07-29,12:27,2023-07-31,06:18,3376.9,12.4,10,RECHAZADO,2023-07-29 12:27:00,2023-07-31 06:18:00,41.85,2.4000000000000004,1.9000000000000004
MOV-01223,B-039,PIL-SANTA,R-01,MUELLE-B,MINERALES,SHANGHAI,2024-02-29,03:42,2024-03-01,06:56,3969.48,15.8,15,PENDIENTE,2024-02-29 03:42:00,2024-03-01 06:56:00,27.233333333333334,0.8000000000000007,0.05000000000000071
MOV-01238,B-013,ZIM-NORTE,R-01,MUELLE-F,TRIGO,MONTEVIDEO,2022-08-08,02:24,2022-08-08,19:37,6965.98,11.9,10,EN_REVISION,2022-08-08 02:24:00,2022-08-08 19:37:00,17.216666666666665,1.9000000000000004,1.4000000000000004
MOV-01242,B-034,YANG-ESTE,R-05,MUELLE-D,MINERALES,SAO PAULO,2020-02-03,17:18,2020-02-05,00:00,5304.84,14.9,10,RECHAZADO,2020-02-03 17:18:00,2020-02-05 00:00:00,30.7,4.9,4.4
MOV-01244,B-007,MSC-GENOVA,R-05,MUELLE-E,CONTENEDORES,BUENOS AIRES,2024-03-10,00:00,1900-01-01,20:22,2474.46,17.7,12,DESPACHADO,2024-03-10 00:00:00,1900-01-01 20:22:00,-1088595.6333333333,5.699999999999999,5.099999999999998
MOV-01251,B-025,COSCO-TIGRE,R-07,MUELLE-A,MINERALES,MONTEVIDEO,2024-10-09,15:16,2024-10-10,23:20,3475.79,15.0,12,PENDIENTE,2024-10-09 15:16:00,2024-10-10 23:20:00,32.06666666666667,3.0,2.3999999999999986
MOV-01252,B-002,CMA-ROSARIO,R-07,MUELLE-E,ACEITE,HAMBURG,2022-05-07,17:18,2022-05-08,09:04,3714.01,15.3,12,RECHAZADO,2022-05-07 17:18:00,2022-05-08 09:04:00,15.766666666666667,3.3000000000000007,2.6999999999999993
MOV-01253,B-015,MSC-GENOVA,R-04,MUELLE-E,ACEITE,SAO PAULO,2020-03-26,16:41,2020-03-29,13:54,6222.65,15.5,12,EN_REVISION,2020-03-26 16:41:00,2020-03-29 13:54:00,69.21666666666667,3.5,2.8999999999999986
MOV-01258,B-018,EVER-GLORY,R-08,MUELLE-C,CONTENEDORES,SANTA FE,2020-04-14,23:27,2020-04-16,04:57,5173.12,17.9,10,PENDIENTE,2020-04-14 23:27:00,2020-04-16 04:57:00,29.5,7.899999999999999,7.399999999999999
MOV-01266,B-024,COSCO-STAR,R-04,MUELLE-D,HARINA,SHANGHAI,2024-07-01,06:17,2024-07-02,23:47,8049.93,15.4,12,PENDIENTE,2024-07-01 06:17:00,2024-07-02 23:47:00,41.5,3.4000000000000004,2.799999999999999
MOV-01267,B-022,ZIM-DELTA,R-03,MUELLE-B,MAIZ,VALPARAISO,2020-01-05,03:17,2020-01-08,07:43,6748.66,13.1,10,RECHAZADO,2020-01-05 03:17:00,2020-01-08 07:43:00,76.43333333333334,3.0999999999999996,2.5999999999999996
MOV-01268,B-008,CMA-ROSARIO,R-07,MUELLEE,SOJA,HAMBURG,2021-10-24,00:00,2021-10-24,22:25,5202.71,12.0,10,PENDIENTE,2021-10-24 00:00:00,2021-10-24 22:25:00,22.416666666666668,2.0,1.5
MOV-01274,B-033,MSC-GENOVA,R-02,MUELLE-D,MINERALES,BUENOS AIRES,2024-11-11,00:08,2024-11-13,10:59,3642.69,13.9,12,DESPACHADO,2024-11-11 00:08:00,2024-11-13 10:59:00,58.85,1.9000000000000004,1.299999999999999
MOV-01275,B-028,CMA-LITORAL,R-01,MUELLE-D,CONTENEDORES,HAMBURG,2024-03-18,01:45,2024-03-18,09:48,3300.09,12.8,10,EN_REVISION,2024-03-18 01:45:00,2024-03-18 09:48:00,8.05,2.8000000000000007,2.3000000000000007
MOV-01276,B-019,CMA-ROSARIO,R-03,MUELLE-C,TRIGO,SAO PAULO,2022-09-03,14:49,2022-09-04,06:52,5418.76,13.2,12,PENDIENTE,2022-09-03 14:49:00,2022-09-04 06:52:00,16.05,1.1999999999999993,0.5999999999999979
MOV-01284,B-037,EVERGREEN-02,R-03,MUELLE-C,ACEITE,HAMBURG,2022-08-29,17:48,2022-08-30,00:29,3947.99,12.2,10,RECHAZADO,2022-08-29 17:48:00,2022-08-30 00:29:00,6.683333333333334,2.1999999999999993,1.6999999999999993
MOV-01285,B-014,COSCO-TIGRE,R-04,MUELLE-A,CONTENEDORES,MONTEVIDEO,2021-04-01,18:55,2021-04-02,00:00,4067.31,16.0,12,RECHAZADO,2021-04-01 18:55:00,2021-04-02 00:00:00,5.083333333333333,4.0,3.3999999999999986
MOV-01287,B-038,EVER-GLORY,R-08,MUELLE-A,MAIZ,ROTTERDAM,2024-08-10,15:00,2024-08-11,10:22,4143.27,16.2,10,DESPACHADO,2024-08-10 15:00:00,2024-08-11 10:22:00,19.366666666666667,6.199999999999999,5.699999999999999
MOV-01288,B-006,CMA-ROSARIO,R-02,MUELLE-E,HARINA,MONTEVIDEO,2024-03-21,02:30,2024-03-23,00:00,6478.92,13.5,12,EN_REVISION,2024-03-21 02:30:00,2024-03-23 00:00:00,45.5,1.5,0.8999999999999986
MOV-01291,B-028,COSCO-TIGRE,R-04,MUELLE-D,HARINA,ROTTERDAM,2024-07-31,14:28,2024-08-02,11:11,5041.17,14.1,12,EN_REVISION,2024-07-31 14:28:00,2024-08-02 11:11:00,44.71666666666667,2.0999999999999996,1.4999999999999982
MOV-01292,B-032,ZIM-DELTA,R-05,MUELLE-C,GRANOS,SHANGHAI,2023-07-21,00:16,2023-07-23,21:28,5743.41,13.6,12,PENDIENTE,2023-07-21 00:16:00,2023-07-23 21:28:00,69.2,1.5999999999999996,0.9999999999999982
MOV-01294,B-028,ZIM-DELTA,R-06,MUELLE-B,ACEITE,HAMBURG,2022-06-17,20:10,2022-06-18,14:50,3634.65,12.5,10,EN_REVISION,2022-06-17 20:10:00,2022-06-18 14:50:00,18.666666666666668,2.5,2.0
MOV-01305,B-019,HAPAG-RIO,R-05,MUELLE-C,CONTENEDORES,ROTTERDAM,2024-02-03,01:16,1900-01-01,14:39,4847.31,11.3,10,PENDIENTE,2024-02-03 01:16:00,1900-01-01 14:39:00,-1087738.6166666667,1.3000000000000007,0.8000000000000007
MOV-01306,B-004,PIL-OESTE,R-08,MUELLE-B,SOJA,HAMBURG,2024-12-22,12:26,2024-12-25,19:36,6352.31,11.0,10,DESPACHADO,2024-12-22 12:26:00,2024-12-25 19:36:00,79.16666666666667,1.0,0.5
MOV-01307,B-010,EVERGREEN-02,R-04,MUELLE-D,SOJA,MONTEVIDEO,2020-12-18,05:50,2020-12-20,11:55,3843.41,14.0,12,RECHAZADO,2020-12-18 05:50:00,2020-12-20 11:55:00,54.083333333333336,2.0,1.3999999999999986
MOV-01311,B-035,ONE-PLATA,R-01,MUELLE-E,HARINA,MONTEVIDEO,1900-01-01,06:13,2022-03-14,19:57,3745.66,13.3,10,DESPACHADO,1900-01-01 06:13:00,2022-03-14 19:57:00,1071181.7333333334,3.3000000000000007,2.8000000000000007
MOV-01313,B-022,ZIM-DELTA,R-07,MUELLE-F,CONTENEDORES,HAMBURG,2022-03-23,03:57,2022-03-24,00:46,5025.36,11.2,10,PENDIENTE,2022-03-23 03:57:00,2022-03-24 00:46:00,20.816666666666666,1.1999999999999993,0.6999999999999993
MOV-01315,B-027,HAPAG-RIO,R-04,MUELLE-F,CONTENEDORES,SHANGHAI,2022-04-20,20:11,2022-04-21,17:33,4917.67,12.8,10,DESPACHADO,2022-04-20 20:11:00,2022-04-21 17:33:00,21.366666666666667,2.8000000000000007,2.3000000000000007
MOV-01318,B-033,MSC-ALPHA,R-08,MUELLE-E,MAIZ,BUENOS AIRES,2024-12-27,10:11,2024-12-28,04:06,5424.68,13.9,10,PENDIENTE,2024-12-27 10:11:00,2024-12-28 04:06:00,17.916666666666668,3.9000000000000004,3.4000000000000004
MOV-01325,B-017,COSCO-STAR,R-01,MUELLE-F,CONTENEDORES,ROTTERDAM,1900-01-01,17:22,2020-04-22,01:35,3935.12,18.7,15,EN_REVISION,1900-01-01 17:22:00,2020-04-22 01:35:00,1054568.2166666666,3.6999999999999993,2.9499999999999993
MOV-01328,B-039,EVERGREEN-02,R-02,MUELLE-F,ACEITE,MONTEVIDEO,2021-10-14,04:04,2021-10-16,21:56,4666.58,16.5,12,PENDIENTE,2021-10-14 04:04:00,2021-10-16 21:56:00,65.86666666666666,4.5,3.8999999999999986
MOV-01337,B-004,ONE-PLATA,R-01,MUELLE-E,TRIGO,HAMBURG,2022-07-08,17:19,2022-07-10,10:21,3831.95,15.0,10,DESPACHADO,2022-07-08 17:19:00,2022-07-10 10:21:00,41.03333333333333,5.0,4.5
MOV-01340,B-005,MAERSK-PAMPAS,R-02,MUELLE-A,ACEITE,SHANGHAI,2024-01-27,00:00,2024-01-28,11:58,5887.88,12.4,10,PENDIENTE,2024-01-27 00:00:00,2024-01-28 11:58:00,35.96666666666667,2.4000000000000004,1.9000000000000004
MOV-01345,B-027,MSC-GENOVA,R-05,MUELLE-E,MAIZ,VALPARAISO,1900-01-01,02:12,2020-05-06,07:39,4067.68,13.2,12,RECHAZADO,1900-01-01 02:12:00,2020-05-06 07:39:00,1054925.45,1.1999999999999993,0.5999999999999979
MOV-01347,B-024,YANG-MING,R-07,MUELLE-A,CONTENEDORES,VALPARAISO,2022-01-18,20:32,2022-01-19,05:04,4717.47,16.0,12,EN_REVISION,2022-01-18 20:32:00,2022-01-19 05:04:00,8.533333333333333,4.0,3.3999999999999986
MOV-01349,B-031,COSCO-TIGRE,R-08,MUELLE-D,HARINA,HAMBURG,2021-07-15,04:22,2021-07-15,23:53,4650.64,12.3,10,PENDIENTE,2021-07-15 04:22:00,2021-07-15 23:53:00,19.516666666666666,2.3000000000000007,1.8000000000000007
MOV-01350,B-025,PIL-SANTA,R-03,MUELLE-C,TRIGO,BUENOS AIRES,2022-12-23,11:26,2022-12-26,22:43,3549.72,13.6,10,RECHAZADO,2022-12-23 11:26:00,2022-12-26 22:43:00,83.28333333333333,3.5999999999999996,3.0999999999999996
MOV-01352,B-023,MSC-ALPHA,R-06,MUELLE-F,MINERALES,ROTTERDAM,1900-01-01,00:00,2021-07-12,09:28,5552.86,17.5,15,RECHAZADO,1900-01-01 00:00:00,2021-07-12 09:28:00,1065297.4666666666,2.5,1.75
MOV-01353,B-004,ZIM-NORTE,R-05,MUELLE-B,CONTENEDORES,ROTTERDAM,2023-01-11,00:50,2023-01-12,20:48,5261.3,18.8,15,DESPACHADO,2023-01-11 00:50:00,2023-01-12 20:48:00,43.96666666666667,3.8000000000000007,3.0500000000000007
MOV-01354,B-032,CMA-LITORAL,R-05,MUELLEB,HARINA,HAMBURG,2023-04-15,03:24,2023-04-16,00:00,4133.17,13.2,10,DESPACHADO,2023-04-15 03:24:00,2023-04-16 00:00:00,20.6,3.1999999999999993,2.6999999999999993
MOV-01355,B-003,MSC-GENOVA,R-02,MUELLE-B,TRIGO,VALPARAISO,2021-09-05,07:11,2021-09-07,01:33,6833.61,17.6,12,DESPACHADO,2021-09-05 07:11:00,2021-09-07 01:33:00,42.36666666666667,5.600000000000001,5.0
MOV-01356,B-016,COSCO-STAR,R-02,MUELLE-E,MAIZ,HAMBURG,1900-01-01,03:05,2021-12-16,20:56,4779.89,18.6,15,DESPACHADO,1900-01-01 03:05:00,2021-12-16 20:56:00,1069073.85,3.6000000000000014,2.8500000000000014
MOV-01357,B-014,HAPAG-SUR,R-06,MUELLE-F,HARINA,MONTEVIDEO,2021-05-09,09:40,2021-05-11,19:28,3980.12,14.3,12,EN_REVISION,2021-05-09 09:40:00,2021-05-11 19:28:00,57.8,2.3000000000000007,1.6999999999999993
MOV-01360,B-024,CMA-LITORAL,R-02,MUELLE-C,CONTENEDORES,SAO PAULO,1900-01-01,06:57,2022-01-27,10:19,4798.75,13.1,10,EN_REVISION,1900-01-01 06:57:00,2022-01-27 10:19:00,1070067.3666666667,3.0999999999999996,2.5999999999999996
MOV-01365,B-036,COSCO-TIGRE,R-06,MUELLE-A,HARINA,VALPARAISO,2024-03-09,04:39,2024-03-10,15:05,5849.2,13.4,12,EN_REVISION,2024-03-09 04:39:00,2024-03-10 15:05:00,34.43333333333333,1.4000000000000004,0.7999999999999989
MOV-01367,B-004,MSC-ALPHA,R-05,MUELLE-A,MINERALES,BUENOS AIRES,2020-01-29,00:00,2020-01-31,10:43,7081.44,13.3,12,EN_REVISION,2020-01-29 00:00:00,2020-01-31 10:43:00,58.71666666666667,1.3000000000000007,0.6999999999999993
MOV-01368,B-032,CMA-ROSARIO,R-02,MUELLE-E,MAIZ,MONTEVIDEO,2021-02-24,00:40,2021-02-24,03:36,4267.79,17.7,12,PENDIENTE,2021-02-24 00:40:00,2021-02-24 03:36:00,2.933333333333333,5.699999999999999,5.099999999999998
MOV-01369,B-038,PIL-SANTA,R-05,MUELLEF,MINERALES,ROTTERDAM,2021-12-01,12:51,1900-01-01,16:40,6507.48,14.4,10,DESPACHADO,2021-12-01 12:51:00,1900-01-01 16:40:00,-1068692.1833333333,4.4,3.9000000000000004
MOV-01370,B-024,MSC-ALPHA,R-06,MUELLE-E,SOJA,SHANGHAI,2022-06-11,22:26,2022-06-12,13:18,3005.47,16.1,10,DESPACHADO,2022-06-11 22:26:00,2022-06-12 13:18:00,14.866666666666667,6.100000000000001,5.600000000000001
MOV-01377,B-037,ZIM-DELTA,R-07,MUELLE-D,HARINA,SAO PAULO,2023-10-20,22:12,2023-10-21,03:37,4074.92,19.5,12,RECHAZADO,2023-10-20 22:12:00,2023-10-21 03:37:00,5.416666666666667,7.5,6.899999999999999
MOV-01379,B-016,ZIMNORTE,R-07,MUELLE-D,CONTENEDORES,VALPARAISO,2022-03-07,01:47,2022-03-08,17:36,6367.57,12.9,10,RECHAZADO,2022-03-07 01:47:00,2022-03-08 17:36:00,39.81666666666667,2.9000000000000004,2.4000000000000004
MOV-01382,B-034,ONE-PARANA,R-05,MUELLE-E,GRANOS,SHANGHAI,2023-02-02,18:02,2023-02-04,11:31,4931.29,15.7,12,EN_REVISION,2023-02-02 18:02:00,2023-02-04 11:31:00,41.483333333333334,3.6999999999999993,3.099999999999998
MOV-01386,B-030,HAPAG-RIO,R-03,MUELLE-F,CONTENEDORES,HAMBURG,2021-10-05,08:06,2021-10-06,00:40,6711.15,13.2,10,EN_REVISION,2021-10-05 08:06:00,2021-10-06 00:40:00,16.566666666666666,3.1999999999999993,2.6999999999999993
MOV-01396,B-038,ONE-PARANA,R-08,MUELLE-F,MINERALES,SANTA FE,2020-02-21,19:23,2020-02-22,20:56,7205.0,14.1,12,RECHAZADO,2020-02-21 19:23:00,2020-02-22 20:56:00,25.55,2.0999999999999996,1.4999999999999982
MOV-01398,B-010,YANG-ESTE,R-01,MUELLE-A,CONTENEDORES,SHANGHAI,2020-12-05,15:59,2020-12-07,19:12,4228.3,16.4,12,DESPACHADO,2020-12-05 15:59:00,2020-12-07 19:12:00,51.21666666666667,4.399999999999999,3.799999999999997
MOV-01409,B-014,MAERSKLIMA,R-06,MUELLE-E,CONTENEDORES,SAO PAULO,2020-08-29,20:53,2020-08-30,08:58,5505.5,11.9,10,RECHAZADO,2020-08-29 20:53:00,2020-08-30 08:58:00,12.083333333333334,1.9000000000000004,1.4000000000000004
MOV-01412,B-005,ONE-PLATA,R-07,MUELLE-A,MINERALES,SHANGHAI,2023-06-04,09:40,2023-06-07,09:12,5301.28,13.6,12,RECHAZADO,2023-06-04 09:40:00,2023-06-07 09:12:00,71.53333333333333,1.5999999999999996,0.9999999999999982
MOV-01414,B-007,ONE-PARANA,R-06,MUELLE-C,TRIGO,MONTEVIDEO,2023-06-02,15:15,2023-06-03,09:02,4802.47,12.1,10,PENDIENTE,2023-06-02 15:15:00,2023-06-03 09:02:00,17.783333333333335,2.0999999999999996,1.5999999999999996
MOV-01422,B-038,COSCO-STAR,R-01,MUELLE-C,TRIGO,VALPARAISO,2023-03-13,15:21,2023-03-15,07:43,6536.74,13.2,12,PENDIENTE,2023-03-13 15:21:00,2023-03-15 07:43:00,40.36666666666667,1.1999999999999993,0.5999999999999979
MOV-01432,B-019,MAERSK-LIMA,R-08,MUELLE-A,CONTENEDORES,SANTA FE,2021-02-18,00:00,2021-02-19,03:52,5338.65,13.6,12,PENDIENTE,2021-02-18 00:00:00,2021-02-19 03:52:00,27.866666666666667,1.5999999999999996,0.9999999999999982
MOV-01434,B-031,COSCO-TIGRE,R-05,MUELLE-D,ACEITE,ROTTERDAM,2021-12-23,01:47,2021-12-23,08:55,4817.34,12.8,12,PENDIENTE,2021-12-23 01:47:00,2021-12-23 08:55:00,7.133333333333334,0.8000000000000007,0.1999999999999993
MOV-01441,B-035,ONE-PLATA,R-05,MUELLE-B,TRIGO,SANTA FE,2022-11-04,23:56,1900-01-01,14:31,4468.47,16.3,12,DESPACHADO,2022-11-04 23:56:00,1900-01-01 14:31:00,-1076817.4166666667,4.300000000000001,3.6999999999999993
MOV-01443,B-018,PIL-OESTE,R-02,MUELLE-F,SOJA,ROTTERDAM,2024-01-25,15:12,2024-01-27,05:34,4080.88,12.1,10,EN_REVISION,2024-01-25 15:12:00,2024-01-27 05:34:00,38.36666666666667,2.0999999999999996,1.5999999999999996
MOV-01447,B-011,EVER-GLORY,R-04,MUELLE-D,MAIZ,VALPARAISO,2021-03-14,14:34,2021-03-17,09:00,4620.13,14.5,10,RECHAZADO,2021-03-14 14:34:00,2021-03-17 09:00:00,66.43333333333334,4.5,4.0
MOV-01452,B-026,EVER-GLORY,R-06,MUELLE-C,MINERALES,SAO PAULO,2024-05-14,00:47,2024-05-16,22:41,6167.88,14.6,10,EN_REVISION,2024-05-14 00:47:00,2024-05-16 22:41:00,69.9,4.6,4.1
MOV-01453,B-006,YANG-MING,R-04,MUELLE-B,CONTENEDORES,HAMBURG,2021-06-22,00:00,2021-06-22,05:03,2754.79,13.5,12,EN_REVISION,2021-06-22 00:00:00,2021-06-22 05:03:00,5.05,1.5,0.8999999999999986
MOV-01458,B-003,YANG-ESTE,R-05,MUELLE-E,GRANOS,VALPARAISO,2020-04-19,14:08,2020-04-21,03:04,4936.57,14.4,12,EN_REVISION,2020-04-19 14:08:00,2020-04-21 03:04:00,36.93333333333333,2.4000000000000004,1.799999999999999
MOV-01462,B-038,HAPAG-RIO,R-01,MUELLE-C,TRIGO,ROTTERDAM,1900-01-01,13:39,2022-12-12,02:07,6676.63,12.7,12,EN_REVISION,1900-01-01 13:39:00,2022-12-12 02:07:00,1077708.4666666666,0.6999999999999993,0.09999999999999787
